,lat,lon,id,slope
8330,36.21630141,73.29837013,6860,42.858
8331,34.3752,106.7588,587,33.264
8332,14.0391,124.1621,1279,16.336
8333,30.8928,78.48,1877,37.949
8334,28.0583,82.402,13299,2.015
8335,10.3419,123.8842,9226,21.854
8336,18.4281,121.0642,8132,30.093
8337,32.8391,103.9768,2408,38.669
8338,26.0814,94.803,573,31.701
8339,28.377188,83.498645,4995,40.032
8340,30.657544,104.065852,5847,1.92
8341,25.9548,104.5178,325,24.094
8342,14.600999999999999,120.9762,2850,2.18
8343,24.5478,121.8496,8556,32.792
8344,27.9526,84.227,5249,36.571
8345,33.7529,132.7339,7333,18.151
8346,10.3026,123.9067,11541,2.198
8347,8.5419,124.76299999999999,4784,9.929
8348,7.6804,122.1511,8975,24.571
8349,26.14547804,91.79364785,5232,12.715
8350,5.464149,100.275059,11317,25.379
8351,16.2,108.133,2017,29.294
8352,27.7482,103.8855,2225,36.494
8353,24.725938,116.732231,5000,18.207
8354,27.1249,93.7706,11919,12.525
8355,3.0732,101.6637,1666,8.269
8356,26.49349035,91.72137514,7591,1.404
8357,33.7706,74.0967,12754,25.792
8358,6.0462,116.5964,3303,47.387
8359,32.3665,77.0857,9639,42.241
8360,36.5796,139.6333,4126,19.544
8361,31.7077,76.9313,10003,27.485
8362,15.8,107.88,1454,24.558
8363,39.5062,67.6204,6215,8.454
8364,10.26707152,123.82991990000001,12102,23.008
8365,24.9045,116.8552,6027,21.023
8366,31.10587659,77.17798485,8981,29.264
8367,29.5326,82.1482,11926,36.657
8368,16.404676000000002,120.595832,8720,17.649
8369,31.1838,76.9907,7768,24.391
8370,25.5718,94.1211,2028,36.269
8371,31.9006,102.2256,6488,35.323
8372,26.6375,118.1817,8176,21.021
8373,33.5405,74.3723,7902,26.436
8374,-6.8717,106.8903,9898,0.0
8375,26.6537,105.7688,13229,16.819
8376,37.8515,68.7882,6824,1.251
8377,33.8426,132.7681,8182,11.069
8378,26.8342,88.2798,12901,29.769
8379,33.365952,70.76082099999999,1833,18.362
8380,27.4513,87.6093,3758,36.799
8381,26.9597,86.5598,4119,33.025
8382,2.7188769919999998,101.9674097,9606,6.128
8383,10.4524,123.2617,9434,12.304
8384,5.4164,118.1493,3932,8.44
8385,33.0107,74.9397,1659,41.972
8386,22.3605,91.8236,4777,3.753
8387,25.08,75.72,1205,23.339
8388,32.7327,74.8556,9854,8.313
8389,21.785999999999998,83.8847,8986,2.974
8390,17.46562972,78.35650524,5497,2.671
8391,20.7123,105.0378,3304,36.133
8392,27.136999999999997,103.95,1453,30.634
8393,16.8828,120.7802,1661,29.114
8394,28.0081,84.6476,7596,24.601
8395,27.97875751,94.26296826,8718,24.155
8396,-7.571000000000001,109.9187,2222,0.0
8397,25.009754100000002,111.8176623,7750,30.578
8398,24.32420539,93.15020652,5007,28.701
8399,23.73478778,92.72124394,1695,28.573
8400,-6.3551,106.8493,7562,0.0
8401,34.5281,103.7853,957,26.785
8402,30.2414,78.908,2474,33.733
8403,33.6296,74.5264,3794,35.13
8404,33.798,74.2562,7334,33.293
8405,19.17041801,73.02151508,5463,23.384
8406,10.3448,77.5666,10494,35.888
8407,21.0893,107.4603,3935,20.358
8408,25.181453,93.118105,9601,22.978
8409,29.44260809,81.58545459,1834,33.232
8410,19.3062,101.1732,1008,25.362
8411,28.61209203,81.64645269,9265,28.064
8412,33.7397,105.7301,12308,23.259
8413,22.1978,111.3083,9057,26.912
8414,32.2473,78.03699999999999,4748,34.629
8415,31.0931,77.1675,9291,28.338
8416,21.0268,107.2971,2679,20.777
8417,7.8471,126.0509,7905,11.114
8418,10.5641,123.2547,8171,20.741
8419,25.1784,106.0995,10699,21.936
8420,2.9512599639999997,99.05794408,154,3.855
8421,16.3727,120.6074,13478,30.693
8422,27.059,88.4694,968,32.666
8423,27.04768643,93.61899644,1498,19.284
8424,27.3746,88.7648,5804,32.371
8425,10.4203,123.8418,12798,27.96
8426,31.5596,77.1679,13485,32.141
8427,10.0747,125.5672,6472,15.055
8428,13.0785,123.8347,995,23.189
8429,34.4989,73.0549,1657,19.607
8430,28.299,84.0366,3564,37.763
8431,29.36,80.126,1233,27.283
8432,30.241,78.9,3756,33.144
8433,9.6991,76.8168,3590,26.031
8434,15.949000000000002,73.9667,13015,29.603
8435,27.256,90.5257,539,38.633
8436,30.7204,79.0758,7130,39.926
8437,21.9564,106.6974,13227,18.486
8438,-7.454505999999999,108.87154699999999,9298,0.0
8439,30.3797,78.5017,11928,31.807
8440,8.689622221,104.8707001,1491,0.931
8441,3.1477,101.8258,13471,19.451
8442,22.2805,109.9731,961,11.842
8443,35.1148,73.0068,5203,42.519
8444,30.8974,77.0588,9061,28.482
8445,-0.0406,100.0614,1668,13.427
8446,23.6454,109.9679,9405,18.687
8447,16.3273,120.5753,9637,37.763
8448,5.4661,100.2743,10831,25.278
8449,11.547393,75.891248,11319,35.317
8450,35.4825,73.9015,2019,31.167
8451,36.23,111.38,162,17.883
8452,32.4035,77.5796,8523,36.185
8453,28.2741,83.7417,350,32.031
8454,7.2094,100.5901,11917,13.061
8455,14.743,108.7301,5832,21.74
8456,11.5735,122.1001,13218,25.239
8457,26.1407,91.7645,7933,14.102
8458,10.8319,78.7075,8147,1.797
8459,26.8599,89.3943,13476,25.73
8460,25.8376,94.5234,966,27.909
8461,5.3511,100.2531,6481,25.524
8462,20.0014,73.7917,7553,2.878
8463,33.08146902,75.29750088,1496,24.491
8464,27.1722,87.0479,2445,26.648
8465,21.06313524,92.19566765,7137,11.481
8466,16.5132,120.8246,10451,29.874
8467,10.00349068,98.55613004,12306,23.612
8468,5.925,116.0981,6223,12.926
8469,3.7122,114.1991,3563,8.83
8470,16.976,120.9076,9059,30.58
8471,8.7031,124.7439,9865,17.811
8472,16.3533,120.6763,6475,30.961
8473,36.1736,74.3001,992,43.954
8474,24.651999999999997,121.6175,1650,24.86
8475,25.06657276,93.9310888,4110,21.328
8476,10.3351,123.8799,10809,22.584
8477,27.8953,85.6016,10035,33.139
8478,7.1733,124.2185,6647,10.48
8479,-6.9758,108.1008,8140,0.0
8480,10.335,123.8725,8716,24.495
8481,-8.034706,112.61191000000001,11910,4.468
8482,35.31194721,76.31257094,5009,37.337
8483,-0.3264,100.1535,5835,24.709
8484,27.4885,88.4451,8524,41.209
8485,28.2748,83.7432,2822,32.082
8486,16.7133,120.9878,10836,34.135
8487,-6.8255,106.742,4913,0.0
8488,36.3044,73.4245,9402,45.125
8489,33.04965334,75.29048614,3138,24.644
8490,14.5854,121.0709,4779,3.98
8491,29.0833,81.3333,1099,28.17
8492,3.3902,101.8881,8326,26.523
8493,25.5084,90.2191,12399,24.211
8494,28.8378,81.708,12997,23.842
8495,24.6997,85.6285,7960,23.07
8496,-8.2049,115.4104,131,0.0
8497,28.0537,83.961,10298,26.735
8498,26.181606,91.772042,8584,14.33
8499,30.4581,68.4119,1409,2.533
8500,30.7866,78.6171,12709,39.28
8501,24.70412149,92.23034662,1851,7.24
8502,-3.6849,119.6525,7994,35.573
8503,20.9629,107.0722,9032,10.119
8504,11.398541,109.003601,7735,3.509
8505,30.4297,97.1598,4382,20.406
8506,28.2653,83.6032,5250,35.556
8507,23.7273,109.2347,13422,7.251
8508,-6.1045996460000005,105.42020500000001,5634,0.0
8509,-2.5325,140.7117,7351,-1.0
8510,34.3331,73.202,13274,16.123
8511,-6.7947,106.7755,2623,0.0
8512,11.4816,75.9957,1260,17.109
8513,30.6935,77.4266,12160,34.751
8514,30.3822,78.0949,3537,23.838
8515,-5.4721,104.4842,12352,6.055
8516,36.723,137.79,4520,33.422
8517,27.5155,108.2319,6421,24.504
8518,7.896147,98.302934,12504,23.658
8519,10.57172733,125.10660870000001,3153,22.411
8520,9.751185639,77.08971658,9809,23.122
8521,28.5446,102.1803,12158,24.678
8522,31.5583,95.2747,9035,28.289
8523,23.73504471,92.71060943,9207,28.197
8524,9.5009,98.9984,794,5.375
8525,24.8142,93.5444,9663,33.472
8526,28.2912,83.9422,9451,32.059
8527,10.310885,123.823355,8583,30.57
8528,9.6326,76.9792,4188,25.852
8529,8.5061,98.6715,304,3.389
8530,31.09793945,77.15163968,8577,27.445
8531,27.6746,83.7533,6089,24.387
8532,7.794,126.1632,8113,27.61
8533,32.5282,75.1199,1603,3.015
8534,26.9015,88.4719,6426,31.136
8535,25.1941,94.4481,3968,24.763
8536,36.3085,74.8219,6614,43.435
8537,7.3667,125.85,1431,11.846
8538,21.7697,102.9841,5091,29.165
8539,29.2385,81.7285,9238,43.886
8540,28.2135,84.7277,13287,37.974
8541,27.833565000000004,85.201673,10402,31.237
8542,16.93911427,73.47458940000001,1267,13.74
8543,30.3818,102.8154,3530,42.235
8544,24.02515388,91.49747518,11716,6.74
8545,27.303998999999997,92.407813,5633,35.404
8546,31.4582,78.2114,8910,47.149
8547,33.241,75.234,13041,34.409
8548,26.221999999999998,94.9152,2416,31.771
8549,16.0309,121.9912,11372,10.185
8550,29.0399,81.7191,5257,36.824
8551,10.3708,123.7619,7500,29.156
8552,30.0091,101.9374,8548,31.419
8553,33.30044087,75.18163117,7732,38.732
8554,-6.412751806,106.76537809999999,3392,0.0
8555,-4.0377,103.2653,9655,10.696
8556,12.282,124.6167,4976,16.12
8557,10.509,124.9789,10853,24.558
8558,24.9818,93.5142,5098,36.922
8559,27.8235,101.8873,4378,42.207
8560,27.97999198,85.92966652,6877,40.567
8561,30.9936,78.4594,3539,42.787
8562,28.1605,84.0907,13048,17.914
8563,13.5107,123.0319,8125,14.311
8564,23.65637182,93.02746602,756,30.083
8565,31.1581,77.7155,8317,28.187
8566,30.3642,79.3158,5408,33.161
8567,30.4876,78.0366,1894,33.114
8568,31.0563269,77.13685018,5850,30.87
8569,32.1764,76.3075,11975,15.716
8570,25.8143,90.5763,3995,14.134
8571,28.1018,102.1778,10434,18.81
8572,6.769806329,125.1815517,1063,2.396
8573,29.5659,80.3657,3734,35.174
8574,6.2245,124.7128,6074,21.951
8575,27.124000000000002,104.7281,9800,35.328
8576,6.4791,124.8142,13083,18.803
8577,27.9447,84.2279,54,36.791
8578,28.21798862,84.71592278,6848,38.141
8579,24.2315,92.6755,1635,26.267
8580,4.0677,113.831,10262,5.21
8581,28.3328,83.3742,1407,39.068
8582,27.7292,112.8215,6622,5.222
8583,25.6127,96.2961,10296,16.198
8584,9.8232,77.1498,10898,22.464
8585,27.7,92.8,7704,36.375
8586,6.0581,116.2824,11512,22.842
8587,37.1621951,70.00661688,5437,21.901
8588,33.241,75.2382,13245,34.507
8589,10.3128,125.1159,6080,30.191
8590,26.9310409,88.29964797,11720,30.111
8591,28.4499,83.3453,5605,41.578
8592,28.0889,83.2934,4985,37.163
8593,25.4477,94.0489,11972,34.055
8594,28.7773,82.4728,8310,38.876
8595,15.954,120.9766,563,29.108
8596,16.0774,121.7692,9236,17.467
8597,24.7837,121.5308,9838,32.204
8598,10.71,125.01,597,19.372
8599,32.67304413,109.01863490000001,6870,17.875
8600,10.3031,76.7604,3966,26.273
8601,26.0214,94.5224,9460,30.242
8602,9.9983,76.7329,9652,7.7
8603,25.0118,94.3136,10854,20.025
8604,28.51,81.48,7155,27.947
8605,27.8835,96.9262,7969,43.357
8606,19.3074,101.8343,11515,29.107
8607,33.8911,74.9781,5430,7.591
8608,17.5541,121.2368,4186,37.149
8609,7.1904,124.5335,904,3.102
8610,33.12172879,75.40856188,3191,33.468
8611,32.736999999999995,74.876,2043,11.428
8612,34.3951,75.6233,13414,43.808
8613,12.2736,108.9163,6625,19.28
8614,29.5248,103.3545,6417,47.778
8615,22.7099,113.9349,10265,16.237
8616,25.0821,91.7783,9807,1.079
8617,6.9667,122.1,12156,17.704
8618,12.8446,75.2476,3501,6.702
8619,24.353826,102.60062629999999,1064,18.809
8620,16.8336,121.1151,4516,29.018
8621,27.092916,93.61882043,1858,22.77
8622,28.2627,103.5712,12909,38.585
8623,21.4758,101.5675,9864,13.662
8624,33.2599,75.8886,12135,42.885
8625,1.401449275,110.3243565,10662,5.992
8626,14.8009,74.118,1007,19.281
8627,19.0397,72.907,10450,16.685
8628,3.2211,101.5768,3750,18.588
8629,30.7,77.08,1463,26.291
8630,27.9358,85.1893,10034,27.412
8631,32.30628994,77.52161234,4111,41.602
8632,30.6785,78.3475,10808,33.765
8633,24.4072,94.0644,6646,23.786
8634,17.0032,73.3572,3334,8.444
8635,9.7268,76.8081,6474,30.608
8636,11.78127207,78.19387995,10206,33.46
8637,32.26186432,78.0685005,1497,39.702
8638,28.301686,84.386742,8728,40.273
8639,28.611,94.9829,12797,40.4
8640,16.5676,73.6608,7552,12.45
8641,-7.3519,109.7489,2020,0.0
8642,26.9929,114.9203,13477,13.339
8643,32.9918,75.1945,9890,26.108
8644,28.2608,105.1474,2444,29.999
8645,28.678,84.2297,7304,49.37
8646,33.2424,75.2381,7599,34.584
8647,25.1019,93.3729,4912,30.834
8648,26.8727,94.9275,8387,15.601
8649,5.3629999999999995,100.277,5498,26.346
8650,21.3354,95.0827,4778,2.271
8651,18.418,121.0613,8989,29.159
8652,19.0222,72.8663,6813,2.005
8653,28.5833,112.3735,7935,3.293
8654,22.7672,105.9839,8141,36.306
8655,26.10430759,91.86227824,8717,18.92
8656,11.2529,124.9736,5834,19.482
8657,-6.522155904,106.7121322,11911,0.0
8658,35.9,104.2214,5008,17.174
8659,-6.703733000000001,106.98234199999999,9299,0.0
8660,19.3805,84.5699,2671,3.993
8661,28.9429,82.3354,7131,44.857
8662,3.1507,101.7058,9897,7.164
8663,30.7332,78.4401,8179,36.931
8664,27.8878,98.8075,2443,39.472
8665,27.8315,85.1638,960,32.197
8666,33.2412,75.2382,7555,34.507
8667,31.72415448,76.93732121,1490,28.032
8668,22.7176,92.8416,1464,29.731
8669,9.543,125.4427,12764,27.005
8670,29.2944,81.3,10457,33.174
8671,-5.4535,105.2666,3757,3.289
8672,29.5089,81.6693,9863,42.129
8673,16.3103,120.6153,3565,36.309
8674,29.5194,80.469,12132,29.935
8675,31.77315744,77.30471357,7758,37.683
8676,29.9111,109.5516,351,29.959
8677,10.8388,123.495,8710,7.315
8678,30.8796,119.4211,5833,2.384
8679,30.4554,78.0973,11916,31.744
8680,33.4482,110.2098,2018,27.319
8681,18.5554,105.663,8522,1.496
8682,29.0396,81.2519,8146,33.353
8683,1.47,111.4116,7932,2.745
8684,29.0184,102.3447,9094,34.02
8685,33.0165,74.9437,6028,43.05
8686,9.3591,122.8211,8380,3.149
8687,26.97,86.74,10830,35.216
8688,18.5875,120.8221,5234,19.911
8689,25.1701,121.5722,956,27.064
8690,-0.8021,100.6444,13446,2.646
8691,33.0086,74.9426,358,42.032
8692,22.25721598,114.20927209999999,5006,25.853
8693,5.3428,100.2451,7335,23.937
8694,10.3454,123.8998,3795,17.516
8695,30.9013,79.5322,10495,41.598
8696,0.3653,123.2913,5462,31.501
8697,-7.2986,110.1775,4782,0.0
8698,3.1868,101.7686,8389,19.952
8699,25.3291,112.1963,4544,25.592
8700,34.17504678,73.75421332,5496,31.802
8701,12.9711,76.2728,1204,4.012
8702,35.08160909,72.97571516,10653,38.209
8703,5.6249,117.1589,4776,25.847
8704,5.4992,116.2805,6021,19.267
8705,8.3295,77.1963,6445,5.463
8706,27.7218,106.9277,3137,15.655
8707,7.6039,99.2821,6677,3.612
8708,32.9918,75.1945,7138,26.108
8709,27.8686,83.6606,3598,35.696
8710,10.2462,77.582,7904,33.22
8711,28.4628,101.8783,2678,41.732
8712,8.1112,98.3153,703,12.981
8713,31.707790000000003,76.932771,8726,27.568
8714,22.4254,91.8022,367,5.606
8715,13.5983,124.1003,13479,22.342
8716,25.4941,82.5725,10806,0.94
8717,28.1981,81.8494,6648,23.203
8718,5.4439,100.3028,3934,23.622
8719,27.36,87.6681,4749,29.858
8720,25.1718,93.12299999999999,1009,28.421
8721,15.1029,108.5747,3302,16.307
8722,10.0599,125.6266,12755,24.548
8723,16.4193,120.62,9638,23.15
8724,9.7534,122.4786,1203,13.521
8725,33.8724,109.9404,4771,14.231
8726,27.6391,104.0529,6026,32.045
8727,28.2631,84.2461,8980,35.021
8728,-8.5955,125.572,12103,0.0
8729,22.3421,91.8242,6214,3.347
8730,26.0101,94.5282,4543,29.826
8731,-2.5559,140.7156,8974,-1.0
8732,25.1193,121.8962,13025,23.775
8733,29.1657,81.5631,509,43.674
8734,14.6833,120.5333,8148,2.116
8735,22.0596,103.1644,3792,38.2
8736,36.269037,72.23156999999999,7756,32.604
8737,29.5829,80.2182,6684,24.865
8738,26.74386788,103.05630579999999,5001,42.295
8739,35.049,72.7541,11918,34.577
8740,39.88229637,115.7961119,11316,28.831
8741,32.8363,75.1489,7564,21.209
8742,33.1078,74.7756,951,38.915
8743,29.6491,94.3615,13441,32.249
8744,10.41107984,123.87721699999999,1832,21.614
8745,26.8836,88.2791,9263,32.645
8746,28.2324,83.0006,9051,33.789
8747,27.99134853,84.06527738,8183,27.024
8748,7.0562,125.6022,3933,5.978
8749,10.3286,123.8896,9435,18.342
8750,15.4546,108.6849,1658,3.354
8751,-6.8345,107.4706,4924,0.0
8752,32.7029,75.9568,394,31.307
8753,10.3622,123.8639,11927,26.186
8754,30.73315585,79.49231617,8721,45.93
8755,16.9,120.4525,13228,11.953
8756,36.6952,137.873,9297,20.783
8757,6.4123,100.29299999999999,7903,3.043
8758,28.2724,83.7412,1268,32.029
8759,5.355873,100.430408,12168,7.006
8760,16.5281,107.5007,9839,1.057
8761,33.24199059,75.22770891,3369,34.266
8762,33.4702,73.8859,9653,22.928
8763,32.3109,77.2195,10855,31.634
8764,25.4538,93.9827,11987,34.997
8765,18.2733,83.0645,11389,34.043
8766,29.9964,80.20100000000001,9461,45.524
8767,33.2611,75.2138,3967,36.143
8768,24.2607,120.94,6429,37.387
8769,27.7394,83.5754,4984,31.119
8770,25.5215,93.1645,5258,9.773
8771,-3.0287,118.9062,106,33.942
8772,16.9959,121.3014,3993,28.555
8773,27.74922342,83.46256178,11719,33.031
8774,38.0,71.0,99,39.963
8775,29.401237,107.8609009,6885,23.554
8776,10.2451,123.8332,3958,6.794
8777,15.7156,73.8049,10264,11.504
8778,26.6579,107.9326,4173,19.832
8779,11.5375,122.3749,12701,19.296
8780,33.1292173,75.44618906,3356,32.75
8781,31.7501,110.6807,6624,35.417
8782,27.1695,88.3664,4517,34.786
8783,16.5505,120.8299,10432,33.307
8784,30.9544,77.5063,3732,32.814
8785,30.23936058,77.9558167,7392,11.793
8786,24.3153,109.3799,13085,7.308
8787,27.772,85.9052,3500,35.234
8788,17.6874,83.1993,12157,11.93
8789,23.899,94.1434,5431,19.963
8790,-8.7401,115.5442,13243,0.0
8791,30.4605,79.4774,6086,42.227
8792,11.64235289,78.13176899,11726,8.156
8793,31.1263,77.3525,2042,29.039
8794,31.46626719,76.86927482,7702,33.911
8795,27.61274095,85.09556375,757,25.217
8796,32.6188,75.3504,1895,18.353
8797,29.3083,80.5792,5409,22.404
8798,14.7822,74.2279,13049,23.63
8799,16.392,120.5996,7950,23.853
8800,26.0319,94.5466,8124,27.774
8801,3.1853,98.5049,8540,14.954
8802,18.7631,73.3471,9492,30.736
8803,27.1861,87.1305,7508,31.942
8804,22.97758595,91.80439129,2846,4.953
8805,35.2856,73.1642,4379,45.157
8806,33.3373721,75.19213091,1861,38.074
8807,32.9148,75.0556,10638,11.61
8808,35.6562,74.9448,10899,47.409
8809,19.8981,101.1396,7705,28.548
8810,10.3318,123.8866,10297,20.031
8811,25.0967,102.695,12998,16.885
8812,-5.8645,105.7474,7153,1.716
8813,27.62,86.84,5436,43.565
8814,27.8883,85.5097,11513,35.127
8815,10.48486923,125.00194609999998,768,24.714
8816,33.336892,75.19165535,6849,38.074
8817,7.217953308999999,126.15138370000001,1250,31.498
8818,29.1554,114.4393,3735,22.831
8819,35.3526,74.8683,12706,35.327
8820,12.1512,123.6452,6623,12.573
8821,4.471586347,101.369887,12534,29.64
8822,27.859,83.6014,3163,30.099
8823,24.4025,114.92200000000001,6411,19.221
8824,14.0728,121.5082,5269,38.834
8825,-7.4657,107.6621,11942,6.416
8826,31.9671,76.8521,4189,30.876
8827,3.8258,101.383,10890,12.269
8828,33.3376,75.1922,305,38.057
8829,34.1482,77.5971,9696,25.034
8830,33.9823,73.796,8744,27.396
8831,26.1966,91.802,8320,13.108
8832,10.7886,122.5363,8112,1.507
8833,4.5572,101.086,9206,2.611
8834,25.5007,93.9854,9034,35.028
8835,25.61919207,92.70947009999999,8582,22.421
8836,22.3256,103.6099,2884,28.365
8837,22.1337,78.8979,3956,8.072
8838,4.3036,113.9573,10864,2.254
8839,35.567,71.7986,9662,31.054
8840,27.2317,86.822,1292,29.316
8841,37.01930606,69.93700734,11717,30.955
8842,27.3721,88.708,13040,36.063
8843,27.2879,88.2579,7165,35.127
8844,6.2644,125.6678,8911,29.277
8845,12.1143,102.2681,13272,26.438
8846,16.8668,120.7834,11525,29.819
8847,-6.895652888,107.93461029999999,7733,0.0
8848,22.46515292,92.06196614,5064,3.552
8849,33.6549,74.6326,10093,33.787
8850,5.388999999999999,100.2906,4384,25.32
8851,36.1788,74.158,5256,39.005
8852,22.6723,120.2858,2073,14.753
8853,25.0951,92.3567,12730,30.712
8854,17.265,121.2088,5090,31.075
8855,32.9961,75.1994,4370,25.796
8856,32.1632,108.8829,11387,32.15
8857,30.4326,78.0767,10255,30.363
8858,25.83,94.13,3969,21.868
8859,34.6758,73.0428,598,24.163
8860,38.74738889,75.19605556,63,42.003
8861,33.13296295,75.43929097,7191,32.711
8862,29.9862,78.6115,6043,34.353
8863,32.304,77.2106,12354,34.666
8864,30.739231,78.373963,1868,36.68
8865,27.167781,87.055222,10403,26.693
8866,30.8183,78.6186,4946,37.055
8867,27.5748,91.8644,2883,31.629
8868,3.1564,101.7022,3951,7.475
8869,35.0148,75.6213,3509,28.345
8870,32.4318,77.2147,7995,45.523
8871,10.8111,122.2686,8115,30.118
8872,27.7115,83.9072,7961,26.857
8873,28.171999999999997,85.0852,13078,41.472
8874,24.3599,85.6179,12398,1.921
8875,-3.765,139.3635,8327,5.312
8876,26.9974,88.4314,11945,32.328
8877,27.8541,98.68299999999999,9691,41.021
8878,29.4748,119.2812,130,23.103
8879,26.4845,110.1741,12353,27.323
8880,31.956546000000003,77.109719,10404,32.501
8881,5.4429,100.2975,4713,24.668
8882,7.653,122.9479,12161,14.172
8883,27.03596051,88.26257359,6878,31.807
8884,30.7314,78.4347,9830,37.24
8885,14.835999999999999,120.2761,1605,17.098
8886,2.6985,102.0025,10252,18.048
8887,-6.669735615,106.30092379999999,9468,0.0
8888,15.9841,120.2016,2080,1.329
8889,22.741,120.7253,12737,39.134
8890,-8.213841663,115.4153855,3360,0.0
8891,21.6906,105.7952,6612,8.299
8892,25.6219,96.2887,4145,18.219
8893,26.0977,94.7031,10060,31.57
8894,9.0103,99.0886,4383,4.78
8895,28.266,84.8942,5251,47.595
8896,29.2409,95.9761,11374,40.838
8897,30.0718,80.2369,13423,36.394
8898,16.9413,120.9074,2246,34.017
8899,4.485386085,101.37429350000001,3394,32.132
8900,27.334,103.6919,2622,5.507
8901,30.7412,79.4929,13275,44.827
8902,22.9183,110.9949,12195,19.86
8903,-6.9903,110.4009,7162,0.0
8904,-8.3383,115.1389,13307,0.0
8905,27.48969875,85.05138733,11450,35.849
8906,16.5172,80.6024,7010,16.211
8907,30.50415824,79.48751264,8864,47.187
8908,3.0949,101.74600000000001,8058,17.447
8909,29.5798,80.2123,13135,24.296
8910,30.59661,79.569767,11206,50.567
8911,22.3312,91.8252,1783,3.193
8912,35.1719,106.5255,5323,17.828
8913,19.6699,73.5111,7474,20.807
8914,-6.6392,106.8343,2106,0.0
8915,18.769972,73.36312926,6794,31.14
8916,7.9978,122.8157,2334,21.517
8917,16.3712,120.6076,11034,31.269
8918,37.0133,70.3589,9728,18.389
8919,24.7505,93.4221,1121,29.281
8920,22.394574600000002,114.3543952,10744,23.206
8921,-7.2454,109.8148,4661,0.0
8922,35.72120055,74.81907701,9942,41.451
8923,26.6429,106.7778,2596,15.511
8924,30.4008,79.0278,6599,34.504
8925,8.584503303,76.97925203,8403,11.031
8926,32.219,78.072,8255,34.482
8927,28.2154,110.2225,13338,16.423
8928,27.0674,89.5615,12810,38.722
8929,34.9926,72.3661,9373,20.97
8930,27.0076,88.251,4834,31.346
8931,6.5368,124.5618,284,19.056
8932,-7.563372,109.869123,9717,0.0
8933,26.10973183,91.80317334,3823,15.303
8934,33.17191499,75.81074366,11691,40.382
8935,-6.952000000000001,106.4785,12828,0.0
8936,-7.3397,108.2401,2591,1.752
8937,29.11916258,81.06654395,9179,36.965
8938,27.8808,83.3395,4454,31.328
8939,28.0401,83.8901,12642,31.668
8940,25.9703,91.8584,1542,21.207
8941,12.43205911,75.73750347,10327,17.981
8942,27.15977181,88.63411246,7487,31.181
8943,10.3456,123.8969,12470,19.093
8944,33.17598419,75.81088889,6793,40.299
8945,7.9436,125.2441,7641,26.444
8946,2.8,98.5333,11033,37.519
8947,24.9007,91.8644,1784,2.855
8948,32.0637,102.9905,7473,38.924
8949,24.21988831,93.20266204,5740,32.47
8950,23.1781,105.5054,7017,39.326
8951,17.4655,78.4606,2565,1.927
8952,34.7982,71.3823,7225,19.716
8953,9.7177,124.3378,13300,22.392
8954,32.9522,75.1533,5572,23.689
8955,22.804000000000002,104.9877,9522,25.931
8956,39.316,68.5748,10318,34.804
8957,27.8732,85.9259,4833,38.397
8958,6.0522,124.9168,9374,32.313
8959,4.9898,118.2707,12817,12.594
8960,24.3083,91.7333,8094,2.134
8961,12.9368,77.6177,9380,2.532
8962,23.3333,107.5667,7028,15.241
8963,3.1425,101.7805,8060,20.943
8964,25.3098633,94.48214677,1574,27.047
8965,28.3304035,84.3986218,9719,39.22
8966,27.85256028,84.55829403,6563,37.599
8967,27.0869,93.6086,10311,20.826
8968,10.3504,123.8815,4234,23.618
8969,3.4203,101.7901,6107,29.999
8970,35.8562,74.5101,1322,34.973
8971,7.6333,125.0167,10775,6.928
8972,26.89,88.47,4650,30.921
8973,35.6126,135.9674,10547,21.58
8974,7.8675,123.3647,6335,16.822
8975,3.4139999999999997,101.7863,13104,30.763
8976,3.1797,101.6757,8069,7.2
8977,16.6066,120.6202,5544,33.675
8978,30.2853,78.9829,7677,34.927
8979,25.1555,93.8474,12680,39.471
8980,8.4406,124.7212,7445,26.399
8981,24.938948,93.496837,11237,38.04
8982,27.8965,96.1779,5312,2.678
8983,12.1969,124.5528,1913,21.204
8984,3.2231,98.5297,9170,34.447
8985,27.6314,85.0813,3812,26.718
8986,27.79280733,84.43347027,2934,35.591
8987,8.4441,98.5132,241,30.677
8988,1.9345,99.5577,625,29.641
8989,18.1639,100.2433,13309,4.815
8990,10.38,123.89,9184,24.298
8991,30.1176,78.7472,6590,26.522
8992,35.2631,73.1724,11002,43.252
8993,16.4487,120.5747,12687,23.011
8994,32.8054,130.7061,4491,9.686
8995,25.6157,96.3167,5543,14.063
8996,17.8975,73.2961,13331,13.801
8997,20.83341,86.03500799999999,9980,8.871
8998,28.235,94.9612,8852,34.571
8999,27.80766085,84.69570744,6332,36.427
9000,25.2745,113.1123,2792,26.996
9001,29.1145,81.6865,12217,43.285
9002,23.7365,92.7146,12819,28.345
9003,7.8794,98.2916,3472,21.614
9004,31.8833,78.6167,1325,39.303
9005,30.055999999999997,70.6369,1741,0.789
9006,15.7067,73.9551,4233,7.784
9007,30.7059,76.9844,7684,15.725
9008,26.1049,91.7369,12673,18.644
9009,33.3216,75.1984,9183,38.146
9010,23.5134,111.0843,8051,14.175
9011,23.72988966,92.71495623,8263,28.302
9012,-2.455868439,120.92630770000001,6769,23.038
9013,25.14429782,93.97198129,10329,24.164
9014,26.72,95.029,3815,23.318
9015,30.135,78.3896,9513,35.413
